ID,Topic,Domain,emotion,text
22231,Personal,Facebook,Joy,হয়তো কোননা কোনভাবে ইউটিউব এর কাছ থেকে পৃষ্ঠপোষকতাও চলে আসবে। আপাতত আপনাদের ভালো লাগাটাই আমাদের শিল্পীদের মেধা 
1900,Personal,Youtube,Love,তৌহিদ ভাই আপনাকে অনেক অনেক ধন্যবাদ এমন কাজ করার জন্য 
1033,Music,Youtube,Joy,পাটিয়ে দিছেন ভাই বলার ভাষা নেই হাশির ঠেলাই খাট বেঙ্গে গেছে 😝 
25478,Music,Youtube,Joy,অনেক সুন্দর লাগলো আপনাকে ভাইয়া অনেক অনেক ধন্যবাদ 
11346,Politics,Twitter,Joy,অনতিবিলম্বে একটি বর্ণাঢ্য অভিষেক অনুষ্ঠানের মধ্য দিয়ে আনুষ্ঠানিকভাবে এটি প্রদান করা হবে বলে জানিয়েছেন ডাকসুর সম্মানিত সভাপতি 
14647,Entertainment,Youtube,Love,টাকলু নাটক অনেক হাসি পাইলো এই নাটক দেখে নাইচ অল লাভ ইউ ❤❤❤❤❤ 
12907,Politics,Youtube,Joy,এই ত আপু আপনি টিক বলছেন ভাশ লাগছে 
3999,Politics,Youtube,Sadness,ভোট দিতে দেয়না তাহলে নিবার্চনের নামে কেন এই নাটক। 
3760,Personal,Facebook,Love,আমি রংধনুর এক প্রান্ত পাঠিয়ে দেবো তোমার পাশে অন্য প্রান্তে আমি 
9773,Personal,Facebook,Anger,মানুষের অন্তর যখন নষ্ট হয়ে যায় এবং চোখগুলো লালসায় ভরে যায় 
18055,Education,Facebook,Surprise,একদিন আমি প্লেনে করে যাচ্ছিলাম । হটাৎ করেই ঘন কালো মেঘে ঢেকে গেল সারা আসমান । বজ্রপাত 
15427,Politics,Facebook,Anger,তাদের চলে যাওয়ায় তাদের চেয়ে বেশি একা হয়ে যায় তাদের চারপাশ। ছোট্টবেলায় রাগ করে বলি আমরা 
23424,Personal,Youtube,Joy,ফ্যান হয়ে গেলাম আফ্রিদির 
15519,Personal,Youtube,Anger,রানার লেখা পড়ার খরচ এখন সে নিজেই দিতে পারবে না যারা দিতে পারে না তাদের কে দেন। 
1091,Entertainment,Youtube,Joy,বুঝে না ক্ষেত.... এই ডাইলগ টা সেই হইছে 
8720,Personal,Youtube,Fear,দাজ্জাল বেরিয়ে গিয়েছে কিয়ামত কাছাকাছি 
25316,Entertainment,Youtube,Joy,কার কার ভালো লেগেছে লাইক দিয়ে জানিয়ে দাও 
22215,Entertainment,Youtube,Sadness,এটি কি জমজ নাটক নাকি সুটিং সো দেকানো 
11341,Personal,Youtube,Love,"শুভ কামনা রইলো আফ্রিদি ভাই আপনার জন্য সব সময়,,, ইনশাআল্লাহ "
26270,Sports,Youtube,Anger,আমি রশিদ খানের মত বোলিং করতে পারি।কিন্তু কেউ আমাকে সুজোগ দিচ্ছে না / 
19503,Politics,Youtube,Anger,দৌলতদিয়া থেকে পাটোরিয়া সেতু করার দ্রুত পদক্ষেপ নেয়া উচিৎ। 
20765,Music,Youtube,Anger,খুব কষ্টকর গান ।আমার ভালোবাসা আমাকে ছেড়ে চলে গেছে দূরে ।গানটা শুনে তার কথা মনে পড়ে গেল  
10491,Sports,Youtube,Joy,ভাই জাস্ট অস্থির হইছে!✌ 
15262,Food,Youtube,Joy,আদনান ভাই ভাবী সহ চিটাগাং এর মেজবানি মাংস খাওয়ার জন্য দাওয়াত রইলো... 
5076,Personal,Youtube,Joy,ভাই ভিডিওটা দেখে খুব ভালো লাগলো ভাই কিছু মানুস আছে তারা মানুস কে মানুস মনে করে না 
14338,Entertainment,Youtube,Love,বাহ...! ব্যাচেলর নাটকের সব এপিসোড গুলাই বেষ্ট 😍😍 
27054,Education,Facebook,Sadness,কল দিয়ে ইচ্ছামতো গালাগালি করলো। কথা শেষ করে ব্যালান্স চেক করতেই 
11747,Entertainment,Youtube,Love,"আপনার সবগুলো নাটক আমায় অনেক ভাল লাগে ভাইয়া,, মনে হয় বাস্তব,,? এ নাটক টি খুবেই ভালো লাগলো♥♥♥ "
9939,Music,Youtube,Love,আমি এ গানটা প্রথম থেকে শুনে আসতেছি । আমার কাছে ভালো লাগে। 😚😚😘 
9467,Education,Youtube,Anger,স্যার আমদের সাবজেক্ট টিচার প্রতিবেদন ২ পেজে এর মধ্যে শেষ করতে বলেন। এক্ষেত্রে আমি কি করব? 
8485,Personal,Facebook,Anger,আশা করি মৃত্যুর পর আমি চিরশান্তি পাবো। আমি যাচ্ছি 
1239,Sports,Youtube,Sadness,আফিফ এটা কি ধরনের বেটিং করল!!! 
15276,Business,Youtube,Anger,সাপ আগেই পেয়েছি কিন্তু বিরাল পারিনি 
27856,Music,Youtube,Joy,গভীর রাতে কে কে এই গানটি শুনেন। তারা লাইক দিন 
17879,Personal,Facebook,Anger,মনে রাখবে – সত্যি ভালোবাসার মূল্য কেউ কোন দিন দিতে পারিনি 
23124,Personal,Youtube,Love,ব্র সিলেটের মোলভীবাজারে অবশ্যই আসতে হবে। আর হ্যাঁ অবশ্যই মা কে আমার ভালোবাসা দিবে।। 
9214,Personal,Facebook,Anger,অন্ধকারে সলতে হয়ে জ্বলতে থাকি একা । আবার একটা ফুঁ দিয়ে দাও 
19249,Politics,Youtube,Sadness,গানটা যতটা না খারাপ তার চাইতে এই নিউজ টা জঘন্য খারাপ করছে। 
26445,Personal,Youtube,Joy,ফ্রান্স এর প্যারিস এ এসে একরা ব্লগ করো😊 
25542,Personal,Youtube,Love,সত্যি দাদা অসাধারণ ❤️❤️❤️❤️ 
24533,Education,Youtube,Sadness,এই মাগীয়ে কি বলে 
